TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
ffffffff,ffffffff,10a81400,2600e00e,a0446880,040040e0,02006105,1c0080e0,818b3002,54472983,8f130206,50dc3a0f,69642c62
ffffffff,ffffffff,481003e0,1a20c46a,01a81463,16008065,e0004100,04138319,0e883110,b0548a11,148bf000,22540a81,71672c62
ffffffff,ffffffff,e0470891,0c134200,0300210d,0810c278,a7ec1c83,700080f8,4403c103,40b81690,9010821a,91204501,79742e62
ffffffff,ffffffff,e8ec1c84,02038068,41006062,480300e0,02a8f403,04740e18,4644887e,79440801,2198120a,d09833e1,01772e62
ffffffff,ffffffff,89ef1d90,83004071,13442963,3c470874,e900410a,28008060,4344c817,90772fe1,9320240a,31dc1be1,09002062
ffffffff,ffffffff,218b3182,8488706a,01106203,08338600,28ef3c91,44230400,01446903,00981293,8c987276,34302781,11032062
ffffffff,ffffffff,88202481,2c88900e,600020e0,10030010,a1230402,24448800,86002109,08000095,8a8b9008,00308701,19102262
ffffffff,ffffffff,c98b1011,0e238402,20640c83,1e10021c,81a83581,c8208410,0588d100,20030072,a38b5008,52000002,21132262
ffffffff,ffffffff,50cf3911,9003c074,72200500,1a13c268,c388310a,0ccf1910,8700a00d,e82004e0,03a87402,50544be3,29202462
ffffffff,ffffffff,0a540b10,83981264,76744e00,18134270,40cc7889,0c038008,8088f10f,80ef1c60,1b006000,02540ae4,31232462
ffffffff,ffffffff,c1034192,85887010,6274ce88,02130264,02440804,0c038008,56881109,80881071,85136202,70004160,39302662
ffffffff,ffffffff,68cc3885,9b88b078,91644c63,00004064,a1004182,180381f0,8354cb17,c1881180,0288b06e,83740f01,41332662
ffffffff,ffffffff,08670c10,839b7278,739833e2,02000110,a1a83481,6d130210,0188711f,78cc3870,0d004004,04887008,49442862
ffffffff,ffffffff,e0030000,0788701a,c0746e00,2a004060,82a83504,2867ac08,01002100,00770e91,9603a018,00008063,51472862
ffffffff,ffffffff,41ec1c90,b600e00c,d1cc1888,0e23440c,20885106,20230400,8100200f,68000080,1c98d212,30000183,59542a62
ffffffff,ffffffff,61442990,12b8d61a,34dc3be4,0c03c060,4120050b,74200418,45883006,19670de0,95138214,b1300660,61572a62
ffffffff,ffffffff,b9642c60,8210426c,e130876d,1203801c,06442816,10748e00,c944a904,70132376,2c98b264,41b8378d,69642c62
ffffffff,ffffffff,01bb3770,03885014,50ec3d63,04104360,a500c084,04100268,0bcf3801,39740e10,0723856a,f2442881,71672c62
ffffffff,ffffffff,810020e0,0600600a,b0540a02,2800808c,27a8b482,000080e1,45036113,40332701,0800e000,b7fc5f03,79742e62
ffffffff,ffffffff,21883010,9200c084,33b816e3,1423049c,c020e505,9c000070,4b44a866,48440970,8d030012,21b8f6e7,01772e62
ffffffff,ffffffff,b82024f3,08985200,31306606,0c108369,23cc1819,099b9368,4247680f,584709f2,048bb000,422025e0,09002062
ffffffff,ffffffff,40bb1790,80030062,21302604,02038065,a2206494,000321f8,8544490c,38570b66,01008070,02444804,11032062
ffffffff,ffffffff,b9440910,02881060,30202401,0e004018,42a85583,14000060,4488b105,08330673,8200200a,83004065,19102262
ffffffff,ffffffff,09bb3694,80004014,22300609,3003c009,07444881,941083f8,4544880c,88030162,1f885002,02887085,21132262
ffffffff,ffffffff,74032072,86881008,91204560,5c300604,2000e08d,5098930a,0744a908,308b11e1,0f13e266,b10041e7,29202462
ffffffff,ffffffff,08748e01,8488d060,31983264,04578a02,8020041c,34540a79,8600e000,08300785,9003e06e,10b83661,31232462
ffffffff,ffffffff,58030000,82889012,00302702,60008114,06881083,10308708,0888d110,78030010,14981202,51100202,39302662
ffffffff,ffffffff,1b570b84,88885018,b1000083,04640c70,0500c003,78100269,0203006b,c8770e91,1710826a,11542b64,41332662
ffffffff,ffffffff,a8136200,088b1006,71b83684,0e008008,a300a187,55770e08,80004009,4acf1803,8010e20a,12102360,49442862
ffffffff,ffffffff,caab14e1,0503006e,63742f01,3803c010,03a87580,4854aa88,81881100,09474900,8b88107a,23104382,51472862
ffffffff,ffffffff,80cf5860,8200a00c,21646c03,10330600,0900600f,18470869,45883116,90032010,b18b7006,32206400,59542a62
ffffffff,ffffffff,988810e0,83885014,35202560,08100278,c1032185,00130311,ce44a808,689812e0,18b83616,76304700,61572a62
ffffffff,ffffffff,709b1281,02887002,2430a660,04030060,0dcc388a,20000068,02cfd907,2a670d06,93130214,d074ce66,69642c62
ffffffff,ffffffff,0b740f08,03004086,c3208580,04008090,c303a103,182004e0,48004004,01234590,8d987218,43dc1a00,71672c62
ffffffff,ffffffff,08036182,0200607c,71cc79e3,08008068,60cc790c,14130278,85470860,30002190,048bb018,21446963,79742e62
ffffffff,ffffffff,90030180,05004064,81742f60,2403010c,a3640c00,58108260,8888b009,59300661,8a00801c,b0202401,01772e62
ffffffff,ffffffff,00981290,1c00a010,62883007,34208474,81a87505,84570b70,048b1101,10572bf3,038b5005,10b81782,09002062
ffffffff,ffffffff,01000160,0213820e,12644c60,2c30860c,24883093,748890f0,47008006,60100373,80006066,201002e0,11032062
ffffffff,ffffffff,19002100,8b004016,301042ec,3c23848c,a4208406,88748f10,0044e863,19640c11,8088101e,84200503,19102262
ffffffff,ffffffff,31132291,098b706e,50300761,1e338614,60a89488,2c8b1060,4000006c,40132297,a288101a,d2889161,21132262
ffffffff,ffffffff,183026f0,07032016,01540a09,0413c270,61640c02,10238488,c8440801,90440862,47a8541c,b1dc5a02,29202462
ffffffff,ffffffff,a8130300,1200e07a,b4002000,04008060,c4642d86,00100200,81cf1908,11981207,8b44e90c,43b8378a,31232462
ffffffff,ffffffff,28ab1590,2310420e,b0b89660,0a00806c,20cc9884,8900006a,43883101,0a102211,5e8b701a,21446980,39302662
ffffffff,ffffffff,30230471,a0206478,65b81682,02034070,82200481,0c8b3172,cf44690d,19034180,9657ca96,10202502,41332662
ffffffff,ffffffff,783006f0,06a81496,0064adfa,0c00409c,42885008,880380f0,01cff902,31132260,8898d274,82100364,49442862
ffffffff,ffffffff,68770f10,8a00c06c,78000182,40038010,e2444886,048b1019,4200200c,683026e2,108b1004,60885108,51472862
ffffffff,ffffffff,91670c93,8c8b508e,13770e03,0e440818,40ec5c0b,1a008160,d0444809,c1670d01,84100280,41640c61,59542a62
ffffffff,ffffffff,51983283,828b9066,41106380,1803c080,22440809,1c134280,02dc1a08,58cc39f0,02889000,00442888,61572a62
ffffffff,ffffffff,30542a91,88885008,31442880,06130214,e1204401,1c138268,86004107,60570a80,0700401a,800001ec,69642c62
ffffffff,ffffffff,103007e0,9d8b1012,71302601,0a00c088,c0ec3c07,08138398,c188d102,90640d80,8900e014,0488116a,71672c62
ffffffff,ffffffff,10100381,819bb210,c0742fe3,3803401d,62cc1902,08030009,03cc3867,6a981290,158b30ea,21008084,79742e62
ffffffff,ffffffff,58100291,02883006,42cc1860,38330704,a5644d89,24030011,03006100,80674c0d,9010a266,c0202461,01772e62
ffffffff,ffffffff,31570a90,0c0040f0,c244480f,00330668,47a8b582,dc208409,c3006165,78881080,119812e0,11cc1980,09002062
ffffffff,ffffffff,09302702,0403800e,41cc58e0,04000004,2044e800,28df9be1,97cc7807,32770e02,83102200,10102261,11032062
ffffffff,ffffffff,10032080,9d00806c,51442982,02008000,21200408,5c230490,0098f301,28304704,9d88706c,351002e1,19102262
ffffffff,ffffffff,60100200,909bb202,f1542aee,20004008,4820250c,04578a08,84000060,18230473,849bb200,c530a789,21132262
ffffffff,ffffffff,30640c05,12981208,92fc3f64,0220046c,21470803,2c008078,02889107,0b130260,0c889092,81ccb8e0,29202462
ffffffff,ffffffff,18300680,04104282,80985283,1000400c,a1202583,05238470,57004016,20036062,0f038006,738830e0,31232462
ffffffff,ffffffff,08130280,96008072,60881004,12100278,8da8358d,1000a001,0254ea01,612004e0,8103e004,60746e80,39302662
ffffffff,ffffffff,18030000,8798d20c,20640d05,9e104204,a58bb102,0c100260,83004002,40642d06,93883002,35640de2,41332662
ffffffff,ffffffff,28130370,8788f01e,64200504,049bd270,a2a8b49c,44038000,89887160,724408f0,0798727c,0130a760,49442862
ffffffff,ffffffff,40230400,0388f00e,b2648c80,1600809c,84a85503,2c448860,4b8b310b,a8744e90,1600e06a,e20020e3,51472862
ffffffff,ffffffff,c2440800,020060e8,05b85601,1610c36c,42889100,68238419,d547680a,e9ab15f0,0710c28a,10ec5de4,59542a62
ffffffff,ffffffff,10cc5981,8b0040e6,4400a1e3,4610c294,05444883,08670c80,84dcba0f,48ef3c1f,0800e00c,13100300,61572a62
ffffffff,ffffffff,a01003f9,828b7062,72448865,0044c9f8,4200a185,08030078,c3889013,28470960,82030006,01106360,69642c62
ffffffff,ffffffff,c9a81562,1688506c,02744fe5,0500000c,22444902,40030070,42cc7903,00230496,09885008,61002007,71672c62
ffffffff,ffffffff,20cf3981,2210c204,12004060,1e00a060,84204400,0c440910,c144490a,c1000102,bc032016,60642d82,79742e62
ffffffff,ffffffff,28200402,9a204504,72104262,1613c260,43889085,44038068,d0cc396d,33cc3813,84bb961a,00640c8a,01772e62
ffffffff,ffffffff,58230500,149b520a,16744e81,1e10c20c,68446887,0d448968,03dc1b09,c1306600,8c889088,e1000160,09002062
ffffffff,ffffffff,f1570a11,00108286,a710c260,4a13c210,ac670c93,6003a018,8b006115,d0cc3874,0b8b908c,70ec3d81,11032062
ffffffff,ffffffff,51fc3f11,01000074,c0a8f504,0a474818,e2ab9406,00640c90,868b700d,10dc1a71,8b036004,a0740f6c,19102262
ffffffff,ffffffff,70542a10,09002014,51cc18e4,4e034004,43ec5d0d,1c000198,4588d116,38100260,888b7078,01a81482,21132262
ffffffff,ffffffff,00740e60,87032008,32542b62,1447c868,60446902,05138211,8144a919,88330600,898b1002,a0002108,29202462
ffffffff,ffffffff,50000011,9388f002,32304660,10108314,09640d0b,1c00a008,83883101,288b1113,848b3068,b4a81464,31232462
ffffffff,ffffffff,50540a70,00987212,80304661,2c10026c,e4032105,28138299,1088710c,28230480,86889074,41b89703,39302662
ffffffff,ffffffff,08540a63,82000000,2388100f,24238404,a3ec9c0c,32230491,c1100306,10230493,cd88d068,f2442883,41332662
ffffffff,ffffffff,450301e1,9188500a,c1206584,28208580,06a87400,4c304690,84cc3911,491002f1,82cfb802,85fc5f01,49442862
ffffffff,ffffffff,3844a872,0698320e,50cc3968,08230404,c300c106,1c4789f0,81889114,80472861,93885000,5288b001,51472862
ffffffff,ffffffff,08330612,0600c00e,a0540a65,0203011c,42cc7880,04138210,e5883005,13881091,01987202,a4544ae1,59542a62
ffffffff,ffffffff,99030100,ae00c01c,e0a815e0,04004001,eb444881,000080f0,86ecbd62,f81062e0,9400200a,a2a894e4,61572a62
ffffffff,ffffffff,209b3260,85abd414,49ec1c09,0e008000,00ef7d05,04000009,1288d001,a1ff1e10,8a98921c,e0a85480,69642c62
ffffffff,ffffffff,f8200510,1888b072,714729ea,0003c004,c8000085,24008110,40104205,e9a834e1,828b5060,51ec1ce1,71672c62
ffffffff,ffffffff,28ff1fe0,25130212,00742f61,08000070,85cf1901,052084f8,45440808,98ef3c80,8188508a,e0542a03,79742e62
ffffffff,ffffffff,19230460,8a20a40c,60000002,2003001b,c388b110,2400a160,0144a804,029b1290,07883018,33ec1de4,01772e62
ffffffff,ffffffff,38132212,838b5006,b0640d86,50200480,42cc7904,64208460,44002160,00004000,0800e062,61306660,09002062
ffffffff,ffffffff,69330673,bb88700e,32b81668,16540af0,e4444984,36648c01,4244881e,410001f1,0503000d,70642ce3,11032062
ffffffff,ffffffff,51672c82,05bb7680,03304664,0210c26c,4bec9d04,6830c719,09444860,68442812,0000a094,e5740f01,19102262
ffffffff,ffffffff,61542ae1,0700a002,e1006184,1200408c,26476905,09670c18,a2032102,4a670d62,04000060,22ecbc82,21132262
ffffffff,ffffffff,29642c80,0700e080,94ec3c82,3c104278,0320c582,0d032070,03a85515,60474817,2b008060,40204462,29202462
ffffffff,ffffffff,312325f0,8300e016,f2989383,1233861c,40006181,0403a1e8,c4006103,52640d12,8d23640e,41440862,31232462
ffffffff,ffffffff,303026e0,84887016,31fc5e03,02104208,e3440805,28008071,82cc9806,0a544ae0,968bb00a,00442884,39302662
ffffffff,ffffffff,58300610,83889008,51302661,1a004088,61ec7d8d,1c230418,07885000,200340e0,1898d218,51000104,41332662
ffffffff,ffffffff,10570b02,0e88701c,a0542b08,06134264,26642c02,5c138260,0200e07a,7a200519,8d13028e,11542b80,49442862
ffffffff,ffffffff,d0100386,0503c0e8,e3a814e0,0a00c0f8,2020c503,90578b88,92004117,e0774e85,318bb08c,d3102364,51472862
ffffffff,ffffffff,70dc1a13,8e00a00a,91ec7de4,40034010,02200404,24981210,d4985374,c8ec1d90,83302606,b0dc7b62,59542a62
ffffffff,ffffffff,48740e80,058bd000,30983201,2e44080c,60004109,78208410,94dc9a05,e1cf1886,08887082,c2b81606,61572a62
ffffffff,ffffffff,204709e1,0a00a00a,74300762,3e23c4e0,e2640c0b,54770e01,0c989317,59ec3cf2,81030004,30cc58e0,69642c62
ffffffff,ffffffff,202005f3,84034072,92748e81,1033c61c,27ec5c05,0c548a10,00038103,70572a13,0d883082,24300664,71672c62
ffffffff,ffffffff,18200581,00889066,869852e3,001002f5,8220e401,38038118,1c000001,69740e02,0f03a064,11208483,79742e62
ffffffff,ffffffff,88130380,9300000a,c288d084,0800008c,85885084,65330601,4213820b,78672c73,1903e008,b010220d,01772e62
ffffffff,ffffffff,418b1064,a8987210,26cc5875,13030071,4188b009,7864ad90,0a444884,38770ee1,9313220c,10b81680,09002062
ffffffff,ffffffff,00442993,0bab1404,4020c5e0,34106261,67442900,18770e70,45034078,09330670,91987262,90100208,11032062
ffffffff,ffffffff,a0000010,0c036082,61440813,2c308678,0164ec0d,50130310,9944a902,510320f1,10983260,75981381,19102262
ffffffff,ffffffff,38a81402,0303801c,b0642d07,1023840c,45002100,00540ae0,039b3204,89542b61,a110028c,0274aee6,21132262
ffffffff,ffffffff,5a330790,20006004,81b81782,16100308,0144a901,14000019,44006008,788b3006,1ba83480,92004001,29202462
ffffffff,ffffffff,10574ae0,00200414,40883001,2410c260,c1002183,4c1082e8,4f448908,18770e07,23136212,11985361,31232462
ffffffff,ffffffff,18100283,1b000076,10440860,22208519,a5cc3881,04478800,0647e960,40130200,8220646a,41102361,39302662
ffffffff,ffffffff,68130290,8813629a,70100281,04204570,a3a8b503,d4008081,4300c001,31440904,00885000,20442889,41332662
ffffffff,ffffffff,e0670c01,898b100c,01740ee3,16008004,e1a8740a,28dc9b88,43446961,09302792,a3000004,b02004e2,49442862
ffffffff,ffffffff,31ec1c11,0c8b3012,500020e1,0610c2e8,c1ec3d88,14230471,00446861,20032001,02a87484,71b816e0,51472862
ffffffff,ffffffff,90302660,83038000,f0540b63,0000c014,a1cc398b,00108200,41000000,78200482,0400400e,b0742e00,59542a62
ffffffff,ffffffff,08104278,0988d082,42542a82,22208408,65678c04,6c448870,83002112,298b1181,02230408,60a835e1,69642c62
ffffffff,ffffffff,130300f1,85032002,104449e2,06204588,2064ad98,98678c71,c288710c,902324f4,0200401c,02640dec,71672c62
ffffffff,ffffffff,00106287,8e88b010,96100283,0800c088,e0200481,4d9b1200,40cc5918,189813f1,0c004002,300041e0,79742e62
ffffffff,ffffffff,48000011,a38bd074,b098d263,22030015,03ec1d83,b047a999,90440902,99130300,8b038006,f2300600,01772e62
ffffffff,ffffffff,79470880,8fa87400,02b81660,0e2044e0,00006091,54b81669,8a981201,119b3200,078b7012,11fc5e07,09002062
ffffffff,ffffffff,a0772e10,818bf096,42004000,6c03c004,c1000003,a0548ae8,048b500b,c8102301,0000e002,c21023e3,11032062
ffffffff,ffffffff,70a814e2,08883008,40444882,00678c0c,60cc398d,40a814f9,8e008063,d0cf1992,45000002,31cc5800,19102262
ffffffff,ffffffff,39740f92,07030000,00440801,20000000,60640c89,00440969,028bd008,29dc1a04,0644a802,91302769,21132262
ffffffff,ffffffff,903326f0,0100e00e,e4000104,16200590,89640c07,24000098,4e004109,18232581,0000c07c,939833e1,29202462
ffffffff,ffffffff,78981260,00002072,93ec9d62,1210c270,e58b308a,242084e3,0247c902,20130380,86000002,70987203,31232462
ffffffff,ffffffff,39770e70,82000010,219873e0,68104208,c1ecbc00,1c208488,21004102,c8200501,0c88d06a,02740f00,39302662
ffffffff,ffffffff,40332600,138850e0,212024e6,04670c01,01cc3803,3c138260,18202503,31cf1808,0a038010,71004000,41332662
ffffffff,ffffffff,23440912,8b10629a,91202463,14008010,00002180,24338618,42130201,483026e1,89034072,20742e02,49442862
ffffffff,ffffffff,08206491,088b7006,a0983261,0410831c,60000080,d9208408,c3444809,08470882,058b3012,c12005e1,51472862
ffffffff,ffffffff,50030100,87030018,43a8150b,0800800c,8f640c86,70df3a00,83cc7800,18030011,0f00a00e,47cc3883,59542a62
ffffffff,ffffffff,68540b90,8388f07c,c0446881,06030068,208bf008,08740f61,c7887016,18130360,1e03e016,5144e98b,61572a62
ffffffff,ffffffff,b1670c10,2388706c,91cc19e0,0a00c0f4,42200402,21030072,09ccf813,481303e0,8113c21c,13542a83,69642c62
ffffffff,ffffffff,68b83661,00206416,44983300,06034088,c5444811,58202508,4503210d,00470963,9c883016,22106382,71672c62
ffffffff,ffffffff,69670d60,8b000000,e0448986,4600c06c,25ccb907,94570a98,0444a902,08000092,8f9b9210,002045e0,79742e62
ffffffff,ffffffff,30672cf1,8b8b70f0,47ec1d05,3c44c871,2020a501,05989218,4500800f,b8030091,898bf09c,14000100,01772e62
ffffffff,ffffffff,a8300661,8f8b7012,3044e960,24338610,01200500,0400a1e1,8144a80a,52bb1600,9f8b300e,32108302,09002062
ffffffff,ffffffff,f1ab1490,8d8bf08c,c13006e3,2a208410,8300210c,0c008178,85883103,50544b90,849bf216,23304700,11032062
ffffffff,ffffffff,49fc3e00,0c8bb01c,e1cc3882,1a2345e4,e1887103,40038099,4188b163,08540af2,8c88900e,32206584,19102262
ffffffff,ffffffff,68472910,3a038068,82ec3c01,08134210,01ec3c02,254408e0,0e44290e,29030100,198b9008,c0304781,21132262
ffffffff,ffffffff,21670cf1,0e33460c,b2885073,18030066,88002185,3420a489,0303c1ff,80232576,0613227a,e0cc1860,29202462
ffffffff,ffffffff,13202460,9803c004,84b85762,3a130294,618b118b,3c3087fa,8a006108,58881010,0000c002,22ec1d04,31232462
ffffffff,ffffffff,d2106200,849b1204,91889100,06334661,44642c81,a4338610,8a8b5011,00570ae1,01000018,b02044e7,39302662
ffffffff,ffffffff,0adc5a11,0b889097,209833e1,0e00c084,4b448882,4ca89471,518b5102,00000080,0f002078,81b81780,41332662
ffffffff,ffffffff,18034090,86036008,82200562,2803c018,eb476802,24478818,c7542a13,e1000172,8303e014,f08830e0,49442862
ffffffff,ffffffff,48130294,0688d07c,b4885006,2823046c,22ef7d80,14208589,04ccf914,01ec3cf2,88887002,62fc1f00,51472862
ffffffff,ffffffff,604709e2,0b00c00a,c0b89704,06230404,21204480,58108368,c0008006,a8002090,878b101e,62644ce1,59542a62
ffffffff,ffffffff,90640c61,99036012,50cc18e0,1400c000,a3202480,00570af8,0ccc191c,c1ab14e3,0588f002,12644de1,61572a62
ffffffff,ffffffff,599812f5,0d9b3262,11540a64,36108200,a0a87402,5d000090,c1038018,e0cc3801,0a00a004,04104260,69642c62
ffffffff,ffffffff,f8572a92,9a03a000,c0102201,4a30c66c,21a81588,0057abf0,03cc3885,99ec1c02,9903401e,45008101,71672c62
ffffffff,ffffffff,50ff1e63,1e9b5216,20cc1882,0c474804,01202588,e4000069,8a00610a,419b3270,0b9b3206,1044a883,79742e62
ffffffff,ffffffff,58540a70,2213c200,22200460,0c038000,27002110,98ec9d18,018b500b,00442981,1c03608e,c5100200,01772e62
ffffffff,ffffffff,80570a82,a620441c,b9204403,04038095,a120e481,189b1209,8c00201d,1a0000e1,8d138262,40ccb902,09002062
ffffffff,ffffffff,30881190,02a8d4e8,d0bb36f4,1a00801c,40a83414,2c130200,cf8b911a,6a134211,918bb060,52440980,11032062
ffffffff,ffffffff,13300600,92004094,63dc1be1,1a134200,a5440902,86238488,41cff90a,88674d65,10983206,b2544a61,19102262
ffffffff,ffffffff,4c106273,90985268,83646d07,24134274,62a8b474,6888d0f8,83442809,108b1090,2f10020c,30b85605,21132262
ffffffff,ffffffff,20478871,8d981200,02887101,282084fc,ec644d82,08670c70,08887100,50100280,8123e400,12300685,29202462
ffffffff,ffffffff,58200412,898bb008,21004160,32230494,41ef9d00,08030009,c703001a,28540a60,8e88306a,70104281,31232462
ffffffff,ffffffff,70570be3,078b306e,a0202564,1c304600,40442901,0c030019,8accf90c,52230571,068bd072,70740ee0,39302662
ffffffff,ffffffff,20740e60,9500e01c,b4a814e2,2e138214,83440900,14038008,058b5074,30544ae0,0900c06c,a1740e00,41332662
ffffffff,ffffffff,282005e3,0298b208,74b896e1,0c23c488,0888710a,6c10827b,e300a018,803006e4,0f03200c,81a834e7,49442862
ffffffff,ffffffff,08230571,0700401c,c4748f01,02038070,0103008c,74678c0a,c5ec7c14,a98811e0,0b03e01a,69883106,51472862
ffffffff,ffffffff,a0030011,8c00e014,60cc9860,42004000,e4002105,50748ee3,89ccb873,01ab3491,1a03601a,21672ce3,59542a62
ffffffff,ffffffff,70a81470,818b900c,31640c81,0c444874,21ec9d07,64540bf2,878b3100,19002097,18134212,522025e1,61572a62
ffffffff,ffffffff,8a740e86,9a883004,a0302600,1803800c,c0202486,28648d02,8688f002,01132362,04130266,81544a03,69642c62
ffffffff,ffffffff,588b5012,9a9b5290,62a81402,12130270,61cc198f,40230460,cc88d07d,690020e0,08008014,40883085,71672c62
ffffffff,ffffffff,58570a01,1b9b520e,22644c80,1c104294,06642d81,10440981,06cf9802,58672c62,8e030006,5244088a,79742e62
ffffffff,ffffffff,00570b90,02136200,242044e1,14138200,a000c081,18100201,c000c065,20570b80,218bd070,23544b61,01772e62
ffffffff,ffffffff,01000110,13004064,51208461,20108211,20a81585,04130268,cdcc180e,702005e3,93202466,c72065e0,09002062
ffffffff,ffffffff,11002100,12106204,b0542b62,04200414,22200581,01008119,8acfb818,20740e72,12987260,a0ccf800,11032062
ffffffff,ffffffff,401022e0,8210420c,70b81703,14008008,00204488,30002098,088b516f,20200410,8b104200,00a81480,19102262
ffffffff,ffffffff,90440971,0c885002,40740f65,00108208,8400000a,583006e8,04030010,a2200580,908b7008,71000103,21132262
ffffffff,ffffffff,30981360,9103801c,21440980,040000e1,41889108,10570ae8,22008002,70a85470,80981210,30742f06,29202462
ffffffff,ffffffff,2a300661,8b98326a,302024e1,06008000,c9442902,14100300,c8204502,79740e90,9f881000,62300685,31232462
ffffffff,ffffffff,c02344e2,848b7060,09300662,3a00c0e0,68cf398d,6c1082f0,84cf1865,61772e00,119bf214,11644d00,39302662
ffffffff,ffffffff,32cc1890,83889090,700320e0,0a334610,0b670d82,48678c18,05889106,68642d01,94102210,d0102266,41332662
ffffffff,ffffffff,403046e3,0f887098,20740e61,26034008,61036104,01470879,0100a17b,40670d65,12989206,12dc1be0,49442862
ffffffff,ffffffff,81440810,0903e012,01200400,0a20c474,47642c01,1c0021e8,d5002101,08440814,9b104286,601043e3,51472862
ffffffff,ffffffff,58883065,0f032062,d0002164,3203406c,2044e900,781382f8,82dcbb72,44030064,059b7212,d0640c00,59542a62
ffffffff,ffffffff,98570bf2,2603e068,90dc1a01,02304618,80200587,34770e18,41885100,22448890,9100a062,90dc1a63,61572a62
ffffffff,ffffffff,509b1272,0320c414,91981201,1e004000,45881185,4c3087e1,42442904,402045f1,0f983206,48981303,69642c62
ffffffff,ffffffff,a9540a11,8100601a,f1983309,3613c274,0144a999,00478901,07444900,28440810,1203e088,f0470861,71672c62
ffffffff,ffffffff,20ab34e4,01883064,01fc3f86,3b30c698,a3002083,18000091,a000e005,60230483,86104212,78fc1f61,79742e62
ffffffff,ffffffff,08200460,83002018,22002006,00336600,a0a87502,48130278,c0a8151b,e0640c64,0c88d016,30770f86,01772e62
ffffffff,ffffffff,200300f2,8088709e,202045e5,100000e8,23a81583,08470809,44cc1807,28ec1df5,92038002,50300701,09002062
ffffffff,ffffffff,11200461,1d881004,21200400,06100261,2020640f,30030010,86448802,152304f0,0498521c,20540a00,11032062
ffffffff,ffffffff,10102398,2413a20a,12202500,0600c00c,c8200407,0030060b,8488d175,7810a290,82008000,80200482,19102262
ffffffff,ffffffff,18100260,2a208404,61104382,5400c110,a9cf1802,20000080,40889101,90770f00,1488501a,20881081,21132262
ffffffff,ffffffff,10130292,90234414,80642c01,12548a14,41ab3488,80200570,8544090f,019813e5,1010820e,0520048c,29202462
ffffffff,ffffffff,091003e0,8998120c,74881060,38104204,40442906,4c8810f0,8a88b106,10002000,0a10020e,3300a107,31232462
ffffffff,ffffffff,10032160,878b3078,e3748e04,06330664,c6440901,0c478808,438b5003,61100262,a103406c,b2306601,39302662
ffffffff,ffffffff,20100311,8188f016,10ec7c63,0c00c008,c9ccd819,50038088,03446810,38642c61,8da83466,55b856e9,41332662
ffffffff,ffffffff,292004e0,0588300a,8010020a,0a03811c,a6cf3903,14540a78,06006103,08330600,9d8bb06c,a254aa63,49442862
ffffffff,ffffffff,11232583,3a00a004,21881060,00034015,45a8d501,041082f0,4c00c112,78030010,2c9bb200,00a85580,51472862
ffffffff,ffffffff,101022e1,c7334608,31202464,04000114,c244a902,10008068,0a478804,08770f70,1f238408,520000e1,59542a62
ffffffff,ffffffff,71100260,05ccf89a,013026e2,20008005,e1cc5903,30100279,00034081,18030190,2813e216,90544b60,61572a62
ffffffff,ffffffff,68742e85,2300a062,210020e1,44200488,c0ec3c06,cc300698,8200011d,50130375,8023040a,90981282,69642c62
ffffffff,ffffffff,68670ce0,82206404,c3202501,08448804,c0cc1885,20cf9810,4b88510a,00540a80,80881016,d0981280,71672c62
ffffffff,ffffffff,03670cf1,0d885000,38cc7865,620300e8,0acc1904,28200409,c1476865,79000191,87881062,74dc1a87,79742e62
ffffffff,ffffffff,14006000,0003a00a,41330762,1a644c0c,c0034182,1c230408,4dcc3811,c1772e02,ac88f064,91748e81,01772e62
ffffffff,ffffffff,81108300,0f000088,61442800,1c134200,40cc1918,7c138219,c247a919,58cc3912,a9ab9418,d0983284,09002062
ffffffff,ffffffff,31883110,0303e068,c0642d05,00138210,c0440809,00778e88,8fcc5809,20570b05,17ab3412,61dc1b80,11032062
ffffffff,ffffffff,b0302764,8b00606a,60cc1982,04000014,63cc1982,0c0001e8,058bf11e,602004e0,b010e216,40642d61,19102262
ffffffff,ffffffff,08b81661,248b7012,f0640c02,24008008,65646d0c,500381e0,8100a007,48640c74,1bb81606,24440961,21132262
ffffffff,ffffffff,030300f0,c720840c,41fc1e60,102084ed,8464ac80,54540af2,47883100,b14708e2,82136210,77208400,29202462
ffffffff,ffffffff,590061f1,1cccf8e6,904429e1,24100274,6088911b,60548a10,c244e806,08b83660,8388501c,f274ef01,31232462
ffffffff,ffffffff,a8572a73,08138200,c09813e2,2a20840d,a1640c00,e0640d81,19cc5807,40030060,8888701e,11fc5fe7,39302662
ffffffff,ffffffff,50ab1562,0103000a,d0cc1961,18234400,a4a8348d,6cec1c18,40132262,18440960,838b1092,701023e0,41332662
ffffffff,ffffffff,38540a03,8300200a,c0dc1a67,00130210,44a89580,20678c00,c6440966,65130380,0d887010,20740ee2,49442862
ffffffff,ffffffff,70330700,02887070,01cc1961,0a000068,a1448816,1020040a,4bccd90d,1164ad00,8703a012,e32004e4,51472862
ffffffff,ffffffff,40740e90,0b004076,b0002102,4e034090,43a83400,14100269,c0476802,98102293,8588f018,81ec7c60,59542a62
